player_name,age,year,overall_rating,potential,overall_rating_potential_diff,preferred_foot
Kevin Vink,25,2009,61.0,69.0,-8.0,left
Kevin Vink,23,2007,61.0,69.0,-8.0,left
Kevin Visser,25,2013,64.0,67.0,-3.0,right
Kevin Visser,24,2012,63.0,67.0,-4.0,right
Kevin Visser,23,2011,62.0,72.0,-10.0,right
Kevin Visser,22,2010,59.0,66.0,-7.0,right
Kevin Visser,19,2007,59.0,66.0,-7.0,right
Kevin Vogt,25,2016,75.0,78.0,-3.0,right
Kevin Vogt,24,2015,73.0,77.0,-4.0,right
Kevin Vogt,23,2014,70.0,76.0,-6.0,right
Kevin Vogt,22,2013,69.0,76.0,-7.0,right
Kevin Vogt,21,2012,65.0,76.0,-11.0,right
Kevin Vogt,20,2011,62.0,69.0,-7.0,right
Kevin Vogt,19,2010,52.0,69.0,-17.0,right
Kevin Vogt,18,2009,51.0,69.0,-18.0,right
Kevin Vogt,16,2007,51.0,69.0,-18.0,right
Kevin Volland,24,2016,80.0,85.0,-5.0,left
Kevin Volland,23,2015,79.0,84.0,-5.0,left
Kevin Volland,22,2014,79.0,84.0,-5.0,left
Kevin Volland,21,2013,74.0,78.0,-4.0,left
Kevin Volland,20,2012,70.0,78.0,-8.0,left
Kevin Volland,19,2011,65.0,73.0,-8.0,left
Kevin Volland,18,2010,53.0,66.0,-13.0,left
Kevin Volland,15,2007,53.0,66.0,-13.0,left
Kevin Wimmer,24,2016,77.0,82.0,-5.0,left
Kevin Wimmer,23,2015,73.0,80.0,-7.0,left
Kevin Wimmer,22,2014,68.0,74.0,-6.0,left
Kevin Wimmer,21,2013,65.0,70.0,-5.0,left
Kevin Wimmer,20,2012,65.0,70.0,-5.0,left
Kevin Wimmer,15,2007,65.0,70.0,-5.0,left
Kevin-Prince Boateng,29,2016,78.0,78.0,0.0,right
Kevin-Prince Boateng,28,2015,80.0,82.0,-2.0,right
Kevin-Prince Boateng,27,2014,82.0,84.0,-2.0,right
Kevin-Prince Boateng,26,2013,83.0,86.0,-3.0,right
Kevin-Prince Boateng,25,2012,83.0,88.0,-5.0,right
Kevin-Prince Boateng,24,2011,80.0,85.0,-5.0,right
Kevin-Prince Boateng,23,2010,78.0,84.0,-6.0,right
Kevin-Prince Boateng,22,2009,74.0,82.0,-8.0,right
Kevin-Prince Boateng,21,2008,74.0,79.0,-5.0,right
Kevin-Prince Boateng,20,2007,75.0,79.0,-4.0,right
Kew Jaliens,37,2015,63.0,63.0,0.0,right
Kew Jaliens,36,2014,66.0,66.0,0.0,right
Kew Jaliens,35,2013,65.0,65.0,0.0,right
Kew Jaliens,34,2012,64.0,64.0,0.0,right
Kew Jaliens,33,2011,70.0,73.0,-3.0,right
Kew Jaliens,32,2010,71.0,75.0,-4.0,right
Kew Jaliens,31,2009,70.0,76.0,-6.0,right
Kew Jaliens,30,2008,72.0,76.0,-4.0,right
Kew Jaliens,29,2007,69.0,76.0,-7.0,right
Keylor Navas,30,2016,82.0,82.0,0.0,right
Keylor Navas,29,2015,79.0,80.0,-1.0,right
Keylor Navas,28,2014,76.0,79.0,-3.0,right
Keylor Navas,27,2013,71.0,78.0,-7.0,right
Keylor Navas,26,2012,70.0,75.0,-5.0,right
Keylor Navas,25,2011,69.0,78.0,-9.0,right
Keylor Navas,24,2010,71.0,78.0,-7.0,right
Keylor Navas,21,2007,71.0,78.0,-7.0,right
Khadare Guirassy Abdou,21,2010,64.0,68.0,-4.0,right
Khadare Guirassy Abdou,20,2009,62.0,68.0,-6.0,right
Khadare Guirassy Abdou,18,2007,62.0,68.0,-6.0,right
Khaled Adenon,26,2011,64.0,69.0,-5.0,right
Khaled Adenon,25,2010,64.0,74.0,-10.0,right
Khaled Adenon,24,2009,64.0,74.0,-10.0,right
Khaled Adenon,23,2008,64.0,74.0,-10.0,right
Khaled Adenon,22,2007,64.0,74.0,-10.0,right
Khaleem Hyland,27,2016,70.0,71.0,-1.0,right
Khaleem Hyland,26,2015,69.0,71.0,-2.0,right
Khaleem Hyland,25,2014,71.0,74.0,-3.0,right
Khaleem Hyland,24,2013,70.0,74.0,-4.0,right
Khaleem Hyland,23,2012,66.0,73.0,-7.0,right
Khaleem Hyland,22,2011,66.0,74.0,-8.0,right
Khaleem Hyland,21,2010,65.0,74.0,-9.0,right
Khaleem Hyland,20,2009,55.0,72.0,-17.0,right
Khaleem Hyland,18,2007,55.0,72.0,-17.0,right
Khalid Boulahrouz,34,2015,71.0,71.0,0.0,right
Khalid Boulahrouz,33,2014,73.0,73.0,0.0,right
Khalid Boulahrouz,32,2013,73.0,73.0,0.0,right
Khalid Boulahrouz,31,2012,73.0,73.0,0.0,right
Khalid Boulahrouz,30,2011,73.0,80.0,-7.0,right
Khalid Boulahrouz,29,2010,76.0,80.0,-4.0,right
Khalid Boulahrouz,28,2009,78.0,81.0,-3.0,right
Khalid Boulahrouz,27,2008,79.0,81.0,-2.0,right
Khalid Boulahrouz,26,2007,83.0,85.0,-2.0,right
Khalid Boutaib,29,2016,66.0,66.0,0.0,right
Khalid Boutaib,28,2015,61.0,66.0,-5.0,right
Khalid Boutaib,27,2014,59.0,60.0,-1.0,right
Khalid Boutaib,25,2012,59.0,60.0,-1.0,right
Khalid Boutaib,20,2007,59.0,60.0,-1.0,right
Khalid Karami,27,2016,66.0,68.0,-2.0,right
Khalid Karami,26,2015,66.0,69.0,-3.0,right
Khalid Karami,25,2014,62.0,66.0,-4.0,right
Khalid Karami,18,2007,62.0,66.0,-4.0,right
Khalid Sekkat,28,2012,61.0,65.0,-4.0,left
Khalid Sekkat,27,2011,63.0,65.0,-2.0,left
Khalid Sekkat,23,2007,63.0,65.0,-2.0,left
Khalid Sinouh,38,2013,67.0,67.0,0.0,right
Khalid Sinouh,37,2012,67.0,67.0,0.0,right
Khalid Sinouh,36,2011,67.0,73.0,-6.0,right
Khalid Sinouh,35,2010,67.0,73.0,-6.0,right
Khalid Sinouh,34,2009,70.0,79.0,-9.0,right
Khalid Sinouh,32,2007,76.0,79.0,-3.0,right
Khalil Chemmam,28,2015,64.0,66.0,-2.0,left
Khalil Chemmam,27,2014,64.0,69.0,-5.0,left
Khalil Chemmam,20,2007,64.0,69.0,-5.0,left
Khassa Camara,22,2014,60.0,70.0,-10.0,right
Khassa Camara,21,2013,56.0,74.0,-18.0,right
Khassa Camara,20,2012,56.0,74.0,-18.0,right
Khassa Camara,19,2011,56.0,74.0,-18.0,right
Khassa Camara,15,2007,56.0,74.0,-18.0,right
Kheireddine Kiko Zarabi,32,2016,69.0,69.0,0.0,right
Kheireddine Kiko Zarabi,31,2015,69.0,69.0,0.0,right
Kheireddine Kiko Zarabi,26,2010,69.0,71.0,-2.0,right
Kheireddine Kiko Zarabi,25,2009,64.0,71.0,-7.0,right
Kheireddine Kiko Zarabi,23,2007,64.0,71.0,-7.0,right
Khouma Babacar,23,2016,75.0,81.0,-6.0,right
Khouma Babacar,22,2015,74.0,82.0,-8.0,right
Khouma Babacar,21,2014,67.0,75.0,-8.0,right
Khouma Babacar,20,2013,65.0,74.0,-9.0,right
Khouma Babacar,19,2012,70.0,83.0,-13.0,right
Khouma Babacar,18,2011,71.0,85.0,-14.0,right
Khouma Babacar,17,2010,70.0,85.0,-15.0,right
Khouma Babacar,14,2007,70.0,85.0,-15.0,right
Ki-Hyeon Seol,35,2014,70.0,70.0,0.0,right
Ki-Hyeon Seol,34,2013,70.0,70.0,0.0,right
Ki-Hyeon Seol,33,2012,68.0,68.0,0.0,right
Ki-Hyeon Seol,32,2011,71.0,83.0,-12.0,right
Ki-Hyeon Seol,31,2010,72.0,79.0,-7.0,right
Ki-Hyeon Seol,30,2009,71.0,76.0,-5.0,right
Ki-Hyeon Seol,29,2008,75.0,76.0,-1.0,right
Ki-Hyeon Seol,28,2007,76.0,77.0,-1.0,right
Kian Hansen,27,2016,74.0,76.0,-2.0,right
Kian Hansen,26,2015,70.0,74.0,-4.0,right
Kian Hansen,25,2014,65.0,70.0,-5.0,right
Kian Hansen,24,2013,59.0,63.0,-4.0,right
Kian Hansen,23,2012,59.0,63.0,-4.0,right
Kian Hansen,21,2010,59.0,63.0,-4.0,right
Kian Hansen,20,2009,51.0,64.0,-13.0,right
Kian Hansen,18,2007,51.0,64.0,-13.0,right
Kieran Agard,27,2016,67.0,69.0,-2.0,right
Kieran Agard,26,2015,66.0,72.0,-6.0,right
Kieran Agard,25,2014,60.0,64.0,-4.0,right
Kieran Agard,24,2013,60.0,68.0,-8.0,right
Kieran Agard,23,2012,62.0,68.0,-6.0,right
Kieran Agard,22,2011,61.0,66.0,-5.0,right
Kieran Agard,21,2010,65.0,75.0,-10.0,right
Kieran Agard,20,2009,59.0,77.0,-18.0,right
Kieran Agard,19,2008,56.0,77.0,-21.0,right
Kieran Agard,18,2007,56.0,77.0,-21.0,right
Kieran Gibbs,27,2016,79.0,81.0,-2.0,left
Kieran Gibbs,26,2015,78.0,80.0,-2.0,left
Kieran Gibbs,25,2014,79.0,82.0,-3.0,left
Kieran Gibbs,24,2013,78.0,83.0,-5.0,left
Kieran Gibbs,23,2012,75.0,82.0,-7.0,left
Kieran Gibbs,22,2011,77.0,88.0,-11.0,left
Kieran Gibbs,21,2010,75.0,87.0,-12.0,left
Kieran Gibbs,20,2009,66.0,78.0,-12.0,left
Kieran Gibbs,18,2007,66.0,78.0,-12.0,left
Kieran Kennedy,23,2016,53.0,63.0,-10.0,right
Kieran Kennedy,22,2015,53.0,64.0,-11.0,right
Kieran Kennedy,21,2014,53.0,64.0,-11.0,right
Kieran Kennedy,20,2013,53.0,64.0,-11.0,right
Kieran Kennedy,14,2007,53.0,64.0,-11.0,right
Kieran MacDonald,22,2015,60.0,69.0,-9.0,right
Kieran MacDonald,18,2011,60.0,69.0,-9.0,right
Kieran MacDonald,14,2007,60.0,69.0,-9.0,right
Kieran Richardson,32,2016,73.0,73.0,0.0,left
Kieran Richardson,31,2015,73.0,73.0,0.0,left
Kieran Richardson,30,2014,74.0,74.0,0.0,left
Kieran Richardson,29,2013,75.0,75.0,0.0,left
Kieran Richardson,28,2012,76.0,79.0,-3.0,left
Kieran Richardson,27,2011,77.0,83.0,-6.0,left
Kieran Richardson,26,2010,76.0,84.0,-8.0,left
Kieran Richardson,25,2009,76.0,82.0,-6.0,left
Kieran Richardson,24,2008,76.0,78.0,-2.0,left
Kieran Richardson,23,2007,77.0,84.0,-7.0,left
Kieran Sadlier,22,2016,55.0,65.0,-10.0,right
Kieran Sadlier,21,2015,54.0,65.0,-11.0,right
Kieran Sadlier,20,2014,54.0,65.0,-11.0,right
Kieran Sadlier,13,2007,54.0,65.0,-11.0,right
Kieran Tierney,19,2016,57.0,75.0,-18.0,left
Kieran Tierney,18,2015,51.0,68.0,-17.0,right
Kieran Tierney,10,2007,51.0,68.0,-17.0,right
Kieran Trippier,26,2016,76.0,80.0,-4.0,right
Kieran Trippier,25,2015,73.0,79.0,-6.0,right
Kieran Trippier,24,2014,72.0,78.0,-6.0,right
Kieran Trippier,23,2013,68.0,77.0,-9.0,right
Kieran Trippier,22,2012,66.0,69.0,-3.0,right
Kieran Trippier,21,2011,64.0,77.0,-13.0,right
Kieran Trippier,20,2010,63.0,77.0,-14.0,right
Kieran Trippier,17,2007,63.0,77.0,-14.0,right
Kieren Westwood,31,2015,75.0,75.0,0.0,left
Kieren Westwood,30,2014,74.0,74.0,0.0,left
Kieren Westwood,29,2013,75.0,77.0,-2.0,left
Kieren Westwood,28,2012,74.0,80.0,-6.0,left
Kieren Westwood,27,2011,73.0,80.0,-7.0,left
Kieren Westwood,26,2010,73.0,80.0,-7.0,left
Kieren Westwood,25,2009,67.0,72.0,-5.0,left
Kieren Westwood,24,2008,61.0,63.0,-2.0,left
Kieren Westwood,23,2007,61.0,62.0,-1.0,right
Kieron Dyer,35,2013,68.0,68.0,0.0,right
Kieron Dyer,34,2012,69.0,69.0,0.0,right
Kieron Dyer,33,2011,70.0,70.0,0.0,right
Kieron Dyer,32,2010,74.0,79.0,-5.0,right
Kieron Dyer,31,2009,75.0,80.0,-5.0,right
Kieron Dyer,30,2008,75.0,80.0,-5.0,right
Kieron Dyer,29,2007,77.0,83.0,-6.0,right
Kike Lopez,25,2013,64.0,67.0,-3.0,right
Kike Lopez,24,2012,63.0,71.0,-8.0,right
Kike Lopez,23,2011,65.0,75.0,-10.0,right
Kike Lopez,22,2010,67.0,75.0,-8.0,right
Kike Lopez,21,2009,66.0,75.0,-9.0,right
Kike Lopez,20,2008,72.0,75.0,-3.0,right
Kike Lopez,19,2007,72.0,75.0,-3.0,right
Kike Mateo,33,2012,66.0,66.0,0.0,right
Kike Mateo,32,2011,65.0,75.0,-10.0,right
Kike Mateo,31,2010,69.0,75.0,-6.0,right
Kike Mateo,30,2009,70.0,75.0,-5.0,right
Kike Mateo,29,2008,67.0,72.0,-5.0,right
Kike Mateo,28,2007,58.0,68.0,-10.0,right
Kike Sola,30,2016,71.0,71.0,0.0,right
Kike Sola,29,2015,71.0,71.0,0.0,right
Kike Sola,28,2014,73.0,73.0,0.0,right
Kike Sola,27,2013,71.0,76.0,-5.0,right
Kike Sola,26,2012,72.0,76.0,-4.0,right
Kike Sola,25,2011,73.0,76.0,-3.0,right
Kike Sola,24,2010,69.0,78.0,-9.0,right
Kike Sola,23,2009,68.0,77.0,-9.0,right
Kike Sola,22,2008,68.0,71.0,-3.0,right
Kike Sola,21,2007,64.0,71.0,-7.0,right
Kiko,25,2016,65.0,69.0,-4.0,right
Kiko,19,2010,67.0,74.0,-7.0,right
Kiko,18,2009,59.0,69.0,-10.0,right
Kiko,17,2008,54.0,69.0,-15.0,right
Kiko,22,2015,64.0,74.0,-10.0,left
Kiko,21,2014,61.0,74.0,-13.0,left
Kiko,20,2013,63.0,74.0,-11.0,left
Kiko,19,2012,58.0,67.0,-9.0,left
Kiko,18,2011,58.0,66.0,-8.0,left
Kiko,14,2007,58.0,66.0,-8.0,left
Killan Overmeire,31,2016,71.0,71.0,0.0,right
Killan Overmeire,30,2015,71.0,71.0,0.0,right
Killan Overmeire,29,2014,70.0,70.0,0.0,right
Killan Overmeire,28,2013,70.0,73.0,-3.0,right
Killan Overmeire,27,2012,69.0,71.0,-2.0,right
Killan Overmeire,26,2011,66.0,68.0,-2.0,right
Killan Overmeire,25,2010,65.0,68.0,-3.0,right
Killan Overmeire,24,2009,64.0,68.0,-4.0,right
Killan Overmeire,23,2008,63.0,68.0,-5.0,right
Killan Overmeire,22,2007,62.0,69.0,-7.0,right
Kim Jaggy,33,2015,61.0,61.0,0.0,left
Kim Jaggy,32,2014,63.0,63.0,0.0,left
Kim Jaggy,31,2013,65.0,65.0,0.0,left
Kim Jaggy,26,2008,65.0,65.0,0.0,left
Kim Jaggy,25,2007,63.0,65.0,-2.0,left
Kim Kaellstroem,33,2015,79.0,79.0,0.0,left
Kim Kaellstroem,32,2014,74.0,74.0,0.0,left
Kim Kaellstroem,31,2013,77.0,77.0,0.0,left
Kim Kaellstroem,30,2012,79.0,81.0,-2.0,left
Kim Kaellstroem,29,2011,78.0,84.0,-6.0,left
Kim Kaellstroem,28,2010,80.0,84.0,-4.0,left
Kim Kaellstroem,27,2009,80.0,84.0,-4.0,left
Kim Kaellstroem,26,2008,80.0,84.0,-4.0,left
Kim Kaellstroem,25,2007,82.0,90.0,-8.0,left
Kim Ojo,28,2016,68.0,68.0,0.0,right
Kim Ojo,27,2015,69.0,70.0,-1.0,right
Kim Ojo,26,2014,69.0,70.0,-1.0,right
Kim Ojo,25,2013,72.0,75.0,-3.0,right
Kim Ojo,24,2012,75.0,78.0,-3.0,right
Kim Ojo,23,2011,69.0,76.0,-7.0,right
Kim Ojo,19,2007,69.0,76.0,-7.0,right
King Osei Gyan,28,2016,67.0,68.0,-1.0,right
King Osei Gyan,27,2015,65.0,68.0,-3.0,right
King Osei Gyan,26,2014,60.0,68.0,-8.0,right
King Osei Gyan,25,2013,62.0,71.0,-9.0,right
King Osei Gyan,24,2012,63.0,71.0,-8.0,right
King Osei Gyan,23,2011,63.0,71.0,-8.0,right
King Osei Gyan,21,2009,63.0,71.0,-8.0,right
King Osei Gyan,20,2008,58.0,71.0,-13.0,right
King Osei Gyan,19,2007,57.0,67.0,-10.0,right
Kingsley Boateng,22,2016,69.0,78.0,-9.0,right
Kingsley Boateng,21,2015,66.0,73.0,-7.0,right
Kingsley Boateng,20,2014,68.0,76.0,-8.0,right
Kingsley Boateng,19,2013,60.0,73.0,-13.0,right
Kingsley Boateng,13,2007,60.0,73.0,-13.0,right
Kingsley Coman,20,2016,72.0,81.0,-9.0,right
Kingsley Coman,19,2015,68.0,88.0,-20.0,right
Kingsley Coman,18,2014,60.0,76.0,-16.0,right
Kingsley Coman,17,2013,60.0,76.0,-16.0,right
Kingsley Coman,11,2007,60.0,76.0,-16.0,right
Kingsley Ehizibue,21,2016,63.0,73.0,-10.0,right
Kingsley Ehizibue,20,2015,58.0,68.0,-10.0,right
Kingsley Ehizibue,19,2014,58.0,68.0,-10.0,right
Kingsley Ehizibue,12,2007,58.0,68.0,-10.0,right
Kirk Broadfoot,32,2016,66.0,66.0,0.0,right
Kirk Broadfoot,31,2015,64.0,64.0,0.0,right
Kirk Broadfoot,30,2014,66.0,66.0,0.0,right
Kirk Broadfoot,29,2013,67.0,67.0,0.0,right
Kirk Broadfoot,28,2012,67.0,67.0,0.0,right
Kirk Broadfoot,27,2011,67.0,67.0,0.0,right
Kirk Broadfoot,26,2010,68.0,71.0,-3.0,right
Kirk Broadfoot,25,2009,71.0,77.0,-6.0,right
Kirk Broadfoot,24,2008,68.0,74.0,-6.0,right
Kirk Broadfoot,23,2007,68.0,74.0,-6.0,right
Kisho Yano,27,2011,68.0,73.0,-5.0,right
Kisho Yano,26,2010,67.0,73.0,-6.0,right
Kisho Yano,23,2007,67.0,73.0,-6.0,right
Kisley,26,2016,66.0,69.0,-3.0,right
Kisley,25,2015,66.0,71.0,-5.0,right
Kisley,17,2007,66.0,71.0,-5.0,right
Klaas Jan Huntelaar,33,2016,81.0,81.0,0.0,right
Klaas Jan Huntelaar,32,2015,84.0,84.0,0.0,right
Klaas Jan Huntelaar,31,2014,84.0,84.0,0.0,right
Klaas Jan Huntelaar,30,2013,83.0,83.0,0.0,right
Klaas Jan Huntelaar,29,2012,84.0,84.0,0.0,right
Klaas Jan Huntelaar,28,2011,81.0,85.0,-4.0,right
Klaas Jan Huntelaar,27,2010,80.0,88.0,-8.0,right
Klaas Jan Huntelaar,26,2009,84.0,90.0,-6.0,right
Klaas Jan Huntelaar,25,2008,84.0,90.0,-6.0,right
Klaas Jan Huntelaar,24,2007,83.0,92.0,-9.0,right
Kleber Pinheiro,25,2015,71.0,74.0,-3.0,right
Kleber Pinheiro,24,2014,70.0,74.0,-4.0,right
Kleber Pinheiro,23,2013,74.0,80.0,-6.0,right
Kleber Pinheiro,22,2012,77.0,81.0,-4.0,right
Kleber Pinheiro,21,2011,73.0,80.0,-7.0,right
Kleber Pinheiro,20,2010,73.0,80.0,-7.0,right
Kleber Pinheiro,19,2009,66.0,80.0,-14.0,right
Kleber Pinheiro,17,2007,66.0,80.0,-14.0,right
Klemen Lavric,31,2012,67.0,67.0,0.0,right
Klemen Lavric,30,2011,67.0,75.0,-8.0,right
Klemen Lavric,29,2010,67.0,75.0,-8.0,right
Klemen Lavric,28,2009,72.0,81.0,-9.0,right
Klemen Lavric,27,2008,73.0,81.0,-8.0,right
Klemen Lavric,26,2007,77.0,80.0,-3.0,right
Knowledge Musona,26,2016,71.0,73.0,-2.0,right
Knowledge Musona,25,2015,70.0,73.0,-3.0,right
Knowledge Musona,24,2014,70.0,75.0,-5.0,right
Knowledge Musona,23,2013,70.0,76.0,-6.0,right
Knowledge Musona,22,2012,71.0,76.0,-5.0,right
Knowledge Musona,21,2011,69.0,80.0,-11.0,right
Knowledge Musona,20,2010,61.0,72.0,-11.0,right
Knowledge Musona,19,2009,50.0,55.0,-5.0,right
Knowledge Musona,17,2007,50.0,55.0,-5.0,right
Knut Olav Rindaroey,31,2016,68.0,68.0,0.0,left
Knut Olav Rindaroey,30,2015,65.0,65.0,0.0,left
Knut Olav Rindaroey,29,2014,67.0,70.0,-3.0,left
Knut Olav Rindaroey,28,2013,71.0,74.0,-3.0,left
Knut Olav Rindaroey,27,2012,71.0,75.0,-4.0,left
Knut Olav Rindaroey,26,2011,70.0,81.0,-11.0,left
Knut Olav Rindaroey,25,2010,71.0,81.0,-10.0,left
Knut Olav Rindaroey,24,2009,59.0,71.0,-12.0,left
Knut Olav Rindaroey,23,2008,55.0,62.0,-7.0,left
Knut Olav Rindaroey,22,2007,55.0,62.0,-7.0,left
Kodjo Kasse Alphonse,21,2014,56.0,63.0,-7.0,right
Kodjo Kasse Alphonse,14,2007,56.0,63.0,-7.0,right
Koen Casteels,24,2016,74.0,79.0,-5.0,left
Koen Casteels,23,2015,70.0,78.0,-8.0,left
Koen Casteels,22,2014,71.0,81.0,-10.0,left
Koen Casteels,21,2013,66.0,81.0,-15.0,left
Koen Casteels,20,2012,64.0,81.0,-17.0,right
Koen Casteels,19,2011,56.0,63.0,-7.0,right
Koen Casteels,18,2010,54.0,63.0,-9.0,right
Koen Casteels,17,2009,54.0,63.0,-9.0,right
Koen Casteels,15,2007,54.0,63.0,-9.0,right
Koen Daerden,30,2012,67.0,67.0,0.0,left
Koen Daerden,29,2011,65.0,65.0,0.0,left
Koen Daerden,28,2010,67.0,72.0,-5.0,left
Koen Daerden,27,2009,70.0,76.0,-6.0,left
Koen Daerden,26,2008,70.0,72.0,-2.0,left
Koen Daerden,25,2007,74.0,74.0,0.0,left
Koen Persoons,33,2016,70.0,70.0,0.0,right
Koen Persoons,32,2015,70.0,70.0,0.0,right
Koen Persoons,31,2014,69.0,69.0,0.0,right
Koen Persoons,30,2013,69.0,69.0,0.0,right
Koen Persoons,29,2012,68.0,69.0,-1.0,right
Koen Persoons,28,2011,68.0,71.0,-3.0,right
Koen Persoons,27,2010,66.0,68.0,-2.0,right
Koen Persoons,26,2009,66.0,68.0,-2.0,right
Koen Persoons,25,2008,66.0,68.0,-2.0,right
Koen Persoons,24,2007,61.0,63.0,-2.0,right
Koen van de Laak,30,2012,66.0,66.0,0.0,right
Koen van de Laak,29,2011,67.0,72.0,-5.0,right
Koen van de Laak,28,2010,68.0,72.0,-4.0,right
Koen van de Laak,27,2009,68.0,73.0,-5.0,right
Koen van de Laak,26,2008,65.0,71.0,-6.0,right
Koen van de Laak,25,2007,65.0,71.0,-6.0,right
Koen Van Langendonck,27,2016,67.0,69.0,-2.0,right
Koen Van Langendonck,26,2015,67.0,69.0,-2.0,right
Koen Van Langendonck,25,2014,64.0,66.0,-2.0,right
Koen Van Langendonck,24,2013,64.0,66.0,-2.0,right
Koen Van Langendonck,23,2012,56.0,65.0,-9.0,right
Koen Van Langendonck,18,2007,56.0,65.0,-9.0,right
Koen Weuts,23,2013,62.0,68.0,-6.0,left
Koen Weuts,22,2012,59.0,67.0,-8.0,left
Koen Weuts,21,2011,59.0,67.0,-8.0,left
Koen Weuts,17,2007,59.0,67.0,-8.0,left
Koffi Djidji,24,2016,72.0,78.0,-6.0,right
Koffi Djidji,23,2015,64.0,72.0,-8.0,right
Koffi Djidji,22,2014,61.0,71.0,-10.0,right
Koffi Djidji,21,2013,60.0,71.0,-11.0,right
Koffi Djidji,20,2012,53.0,71.0,-18.0,right
Koffi Djidji,15,2007,53.0,71.0,-18.0,right
Kohei Kato,27,2016,64.0,66.0,-2.0,right
Kohei Kato,26,2015,64.0,66.0,-2.0,right
Kohei Kato,18,2007,64.0,66.0,-2.0,right
Koikili Campo,34,2014,63.0,63.0,0.0,left
Koikili Campo,33,2013,63.0,63.0,0.0,left
Koikili Campo,32,2012,66.0,66.0,0.0,left
Koikili Campo,31,2011,72.0,74.0,-2.0,left
Koikili Campo,30,2010,71.0,73.0,-2.0,left
Koikili Campo,29,2009,71.0,73.0,-2.0,left
Koikili Campo,28,2008,67.0,70.0,-3.0,left
Koikili Campo,27,2007,62.0,70.0,-8.0,left
Koke,24,2016,83.0,87.0,-4.0,right
Koke,23,2015,82.0,85.0,-3.0,right
Koke,22,2014,81.0,84.0,-3.0,right
Koke,21,2013,77.0,81.0,-4.0,right
Koke,20,2012,71.0,79.0,-8.0,right
Koke,19,2011,72.0,79.0,-7.0,right
Koke,18,2010,65.0,77.0,-12.0,right
Koke,17,2009,60.0,77.0,-17.0,right
Koke,15,2007,60.0,77.0,-17.0,right
Koki Mizuno,25,2010,67.0,70.0,-3.0,right
Koki Mizuno,24,2009,69.0,75.0,-6.0,right
Koki Mizuno,23,2008,78.0,80.0,-2.0,right
Koki Mizuno,22,2007,78.0,80.0,-2.0,right
Kolbeinn Sigthorsson,26,2016,75.0,77.0,-2.0,right
Kolbeinn Sigthorsson,25,2015,73.0,76.0,-3.0,right
Kolbeinn Sigthorsson,24,2014,73.0,76.0,-3.0,right
Kolbeinn Sigthorsson,23,2013,74.0,78.0,-4.0,right
Kolbeinn Sigthorsson,22,2012,75.0,82.0,-7.0,right
Kolbeinn Sigthorsson,21,2011,68.0,79.0,-11.0,right
Kolbeinn Sigthorsson,20,2010,65.0,79.0,-14.0,right
Kolbeinn Sigthorsson,17,2007,65.0,79.0,-14.0,right
Kolo Toure,34,2015,78.0,78.0,0.0,right
Kolo Toure,33,2014,80.0,80.0,0.0,right
Kolo Toure,32,2013,80.0,80.0,0.0,right
Kolo Toure,31,2012,82.0,85.0,-3.0,right
Kolo Toure,30,2011,83.0,87.0,-4.0,right
Kolo Toure,29,2010,84.0,87.0,-3.0,right
Kolo Toure,28,2009,85.0,87.0,-2.0,right
Kolo Toure,27,2008,85.0,87.0,-2.0,right
Kolo Toure,26,2007,84.0,86.0,-2.0,right
Konrad Forenc,23,2015,58.0,63.0,-5.0,left
